,index,Unnamed: 0,Idx,Gender_bins,Preds
59,59,7.0,8982.0,0.0,93.66413116455078
60,60,5.0,11651.0,0.0,93.66413116455078
61,61,3.0,5248.0,0.0,93.66413116455078
62,62,2.0,6236.0,0.0,93.66413116455078
63,63,0.0,4874.0,0.0,93.66413116455078
64,64,10.0,12204.0,0.0,93.6608657836914
65,65,9.0,11714.0,0.0,93.6608657836914
66,66,0.0,12063.0,0.0,93.64120483398438
67,67,11.0,5129.0,1.0,93.4190444946289
68,68,13.0,5673.0,1.0,93.4115982055664
69,69,14.0,622.0,1.0,93.4115982055664
70,70,18.0,11864.0,1.0,93.3531265258789
71,71,16.0,8904.0,1.0,93.33113098144533
72,72,19.0,7342.0,1.0,93.33016967773438
73,73,18.0,622.0,1.0,93.33016967773438
74,74,17.0,5673.0,1.0,93.33016967773438
75,75,17.0,2308.0,1.0,93.3098373413086
76,76,22.0,10846.0,1.0,93.30088806152344
77,77,8.0,6070.0,1.0,93.26541900634766
78,78,1.0,11651.0,0.0,93.64120483398438
79,79,12.0,7201.0,0.0,93.632568359375
80,80,13.0,7333.0,0.0,93.632568359375
81,81,14.0,10892.0,0.0,93.632568359375
82,82,8.0,12003.0,0.0,93.62505340576172
83,83,11.0,11544.0,0.0,93.62505340576172
84,84,12.0,5027.0,0.0,93.62505340576172
85,85,16.0,11714.0,0.0,93.62295532226562
86,86,15.0,11716.0,0.0,93.62295532226562
87,87,0.0,5376.0,0.0,93.62137603759766
88,88,15.0,5376.0,0.0,93.61750030517578
89,89,14.0,4900.0,0.0,93.61750030517578
90,90,14.0,11714.0,0.0,93.6165771484375
91,91,15.0,5872.0,0.0,93.6165771484375
92,92,19.0,12112.0,0.0,93.6165771484375
93,93,8.0,6070.0,1.0,93.26541900634766
94,94,9.0,9480.0,1.0,93.26541900634766
95,95,10.0,8904.0,1.0,93.26541900634766
96,96,18.0,7354.0,1.0,93.26009368896484
97,97,17.0,5199.0,1.0,93.26009368896484
98,98,3.0,12018.0,1.0,93.2461395263672
99,99,4.0,10992.0,1.0,93.2461395263672
100,100,2.0,4483.0,1.0,93.2461395263672
101,101,7.0,622.0,1.0,93.2461395263672
102,102,6.0,11864.0,1.0,93.2461395263672
103,103,5.0,8492.0,1.0,93.2461395263672
104,104,18.0,5376.0,0.0,93.6165771484375
105,105,17.0,7510.0,0.0,93.6165771484375
106,106,16.0,4514.0,0.0,93.6165771484375
107,107,21.0,12204.0,0.0,93.6165771484375
108,108,6.0,4874.0,0.0,93.61614227294922
109,109,2.0,6991.0,0.0,93.61614227294922
110,110,7.0,10096.0,0.0,93.61614227294922
111,111,3.0,10098.0,0.0,93.61614227294922
112,112,4.0,5027.0,0.0,93.61614227294922
113,113,5.0,8982.0,0.0,93.61614227294922
114,114,1.0,5576.0,0.0,93.61614227294922
115,115,0.0,7510.0,0.0,93.59255981445312
116,116,0.0,4874.0,0.0,93.58440399169922
117,117,1.0,11651.0,0.0,93.58440399169922
118,118,2.0,5376.0,0.0,93.58440399169922
119,119,5.0,8492.0,1.0,93.2461395263672
120,120,19.0,622.0,1.0,93.2309341430664
121,121,25.0,7342.0,1.0,93.22049713134766
122,122,24.0,2308.0,1.0,93.22049713134766
123,123,24.0,6773.0,1.0,93.2074966430664
124,124,23.0,9480.0,1.0,93.2074966430664
125,125,19.0,622.0,1.0,93.20596313476562
126,126,17.0,7490.0,1.0,93.20596313476562
127,127,20.0,7354.0,1.0,93.20596313476562
128,128,18.0,10137.0,1.0,93.20596313476562
129,129,17.0,11260.0,1.0,93.19189453125
130,130,5.0,4900.0,0.0,93.58440399169922
131,131,4.0,12328.0,0.0,93.58440399169922
132,132,3.0,10098.0,0.0,93.58440399169922
133,133,0.0,12204.0,0.0,93.5825653076172
134,134,16.0,12028.0,0.0,93.56453704833984
135,135,2.0,8352.0,0.0,93.56228637695312
136,136,0.0,12063.0,0.0,93.55203247070312
137,137,1.0,11714.0,0.0,93.55203247070312
138,138,2.0,7332.0,0.0,93.55203247070312
139,139,3.0,6991.0,0.0,93.55203247070312
140,140,5.0,4900.0,0.0,93.55203247070312
141,141,4.0,6641.0,0.0,93.55203247070312
142,142,6.0,7126.0,0.0,93.55203247070312
143,143,3.0,8982.0,0.0,93.5490493774414
144,144,2.0,10098.0,0.0,93.5490493774414
145,145,17.0,11260.0,1.0,93.19189453125
146,146,28.0,6862.0,1.0,93.1814193725586
147,147,29.0,1799.0,1.0,93.1814193725586
148,148,30.0,11260.0,1.0,93.17294311523438
149,149,0.0,7354.0,1.0,93.15689849853516
150,150,3.0,8492.0,1.0,93.1436767578125
151,151,9.0,7490.0,1.0,93.1436767578125
152,152,10.0,5238.0,1.0,93.1436767578125
153,153,2.0,11864.0,1.0,93.1436767578125
154,154,12.0,5199.0,1.0,93.1268081665039
155,155,22.0,7485.0,1.0,93.12300872802734
156,156,1.0,11651.0,0.0,93.5490493774414
157,157,7.0,12204.0,0.0,93.5459976196289
158,158,6.0,11714.0,0.0,93.5459976196289
159,159,5.0,7332.0,0.0,93.5459976196289
160,160,4.0,5323.0,0.0,93.5459976196289
161,161,3.0,4514.0,0.0,93.5459976196289
162,162,2.0,7510.0,0.0,93.5459976196289
163,163,0.0,2111.0,0.0,93.5459976196289
164,164,1.0,12112.0,0.0,93.5459976196289
165,165,3.0,11544.0,0.0,93.53704071044922
166,166,18.0,2111.0,0.0,93.5332489013672
167,167,19.0,4835.0,0.0,93.5332489013672
168,168,17.0,4514.0,0.0,93.5332489013672
169,169,1.0,6216.0,0.0,93.5302734375
170,170,10.0,8905.0,0.0,93.52014923095705
171,171,22.0,7485.0,1.0,93.12300872802734
172,172,25.0,1799.0,1.0,93.12300872802734
173,173,24.0,7789.0,1.0,93.12300872802734
174,174,21.0,8492.0,1.0,93.12300872802734
175,175,23.0,6070.0,1.0,93.12300872802734
176,176,8.0,11864.0,1.0,93.11325073242188
177,177,9.0,10992.0,1.0,93.11145782470705
178,178,7.0,10992.0,1.0,93.10633850097656
179,179,6.0,5238.0,1.0,93.10633850097656
180,180,24.0,1799.0,1.0,93.09878540039062
181,181,25.0,7485.0,1.0,93.09878540039062
182,182,8.0,6927.0,0.0,93.52014923095705
183,183,9.0,6641.0,0.0,93.52014923095705
184,184,11.0,7352.0,0.0,93.52014923095705
185,185,12.0,12028.0,0.0,93.52014923095705
186,186,20.0,9099.0,0.0,93.5043487548828
187,187,14.0,4435.0,0.0,93.5015640258789
188,188,15.0,6641.0,0.0,93.5015640258789
189,189,16.0,2137.0,0.0,93.5015640258789
190,190,17.0,5591.0,0.0,93.49508666992188
191,191,2.0,1089.0,0.0,93.49421691894533
192,192,9.0,11871.0,0.0,93.49421691894533
193,193,3.0,8905.0,0.0,93.49421691894533
194,194,1.0,12016.0,0.0,93.49421691894533
195,195,4.0,5027.0,0.0,93.49421691894533
196,196,5.0,10096.0,0.0,93.49421691894533
197,197,25.0,7485.0,1.0,93.09878540039062
198,198,9.0,5238.0,1.0,93.0968246459961
199,199,8.0,8492.0,1.0,93.0968246459961
200,200,6.0,6862.0,1.0,93.07456970214844
201,201,17.0,7342.0,1.0,93.07456970214844
202,202,11.0,10137.0,1.0,93.07456970214844
203,203,9.0,7354.0,1.0,93.07456970214844
204,204,7.0,622.0,1.0,93.07456970214844
205,205,2.0,8492.0,1.0,93.06598663330078
206,206,31.0,622.0,1.0,93.05944061279295
207,207,23.0,10137.0,1.0,93.03500366210938
208,208,6.0,7340.0,0.0,93.49421691894533
209,209,7.0,8766.0,0.0,93.49421691894533
210,210,8.0,7126.0,0.0,93.49421691894533
211,211,21.0,5591.0,0.0,93.49380493164062
212,212,0.0,11604.0,0.0,93.48370361328124
213,213,1.0,5323.0,0.0,93.48370361328124
214,214,2.0,11756.0,0.0,93.48370361328124
215,215,3.0,6236.0,0.0,93.48113250732422
216,216,2.0,4874.0,0.0,93.48113250732422
217,217,5.0,1089.0,0.0,93.48113250732422
218,218,1.0,8982.0,0.0,93.48113250732422
219,219,0.0,11800.0,0.0,93.48113250732422
220,220,6.0,7352.0,0.0,93.48113250732422
221,221,4.0,6991.0,0.0,93.48113250732422
222,222,4.0,5323.0,0.0,93.47483825683594
223,223,23.0,10137.0,1.0,93.03500366210938
224,224,24.0,6862.0,1.0,93.03500366210938
225,225,21.0,5129.0,1.0,93.03500366210938
226,226,22.0,6070.0,1.0,93.03500366210938
227,227,8.0,4483.0,1.0,93.0280303955078
228,228,9.0,622.0,1.0,93.0280303955078
229,229,16.0,11864.0,1.0,93.02784729003906
230,230,12.0,2697.0,1.0,93.01622009277344
231,231,23.0,8492.0,1.0,93.0089340209961
232,232,24.0,6070.0,1.0,93.0089340209961
233,233,10.0,11864.0,1.0,93.00231170654295
234,234,3.0,12328.0,0.0,93.47483825683594
235,235,1.0,7340.0,0.0,93.47483825683594
236,236,2.0,2607.0,0.0,93.47483825683594
237,237,6.0,8982.0,0.0,93.47483825683594
238,238,0.0,11651.0,0.0,93.47483825683594
239,239,5.0,6991.0,0.0,93.47483825683594
240,240,2.0,8352.0,0.0,93.47048950195312
241,241,3.0,7332.0,0.0,93.46892547607422
242,242,3.0,1089.0,0.0,93.46479034423828
243,243,4.0,6236.0,0.0,93.46479034423828
244,244,5.0,11800.0,0.0,93.46479034423828
245,245,6.0,5027.0,0.0,93.46479034423828
246,246,9.0,5248.0,0.0,93.46479034423828
247,247,7.0,8877.0,0.0,93.46479034423828
248,248,10.0,5376.0,0.0,93.46479034423828
249,249,10.0,11864.0,1.0,93.00231170654295
250,250,12.0,10992.0,1.0,93.00231170654295
251,251,13.0,5673.0,1.0,93.00231170654295
252,252,11.0,622.0,1.0,93.00231170654295
253,253,15.0,1799.0,1.0,93.00181579589844
254,254,15.0,8492.0,1.0,92.99947357177734
255,255,14.0,5238.0,1.0,92.99947357177734
256,256,31.0,5673.0,1.0,92.99517822265624
257,257,30.0,7490.0,1.0,92.99517822265624
258,258,28.0,5199.0,1.0,92.99517822265624
259,259,29.0,4483.0,1.0,92.99517822265624
260,260,8.0,5576.0,0.0,93.46479034423828
261,261,10.0,1089.0,0.0,93.46304321289062
262,262,9.0,8982.0,0.0,93.46304321289062
263,263,8.0,5376.0,0.0,93.46304321289062
264,264,14.0,10096.0,0.0,93.46304321289062
265,265,16.0,4874.0,0.0,93.46304321289062
266,266,15.0,8766.0,0.0,93.46304321289062
267,267,11.0,6927.0,0.0,93.46304321289062
268,268,12.0,5027.0,0.0,93.46304321289062
269,269,13.0,11871.0,0.0,93.46304321289062
270,270,0.0,11866.0,0.0,93.4578628540039
271,271,7.0,8982.0,0.0,93.4578628540039
272,272,6.0,1089.0,0.0,93.4578628540039
273,273,5.0,12063.0,0.0,93.4578628540039
274,274,1.0,12328.0,0.0,93.4578628540039
275,275,29.0,4483.0,1.0,92.99517822265624
276,276,26.0,5657.0,1.0,92.99517822265624
277,277,27.0,8492.0,1.0,92.99517822265624
278,278,4.0,10992.0,1.0,92.99343872070312
279,279,5.0,10137.0,1.0,92.99343872070312
280,280,7.0,4483.0,1.0,92.99343872070312
281,281,8.0,7342.0,1.0,92.99343872070312
282,282,6.0,12018.0,1.0,92.99343872070312
283,283,9.0,7490.0,1.0,92.9920425415039
284,284,8.0,622.0,1.0,92.99143981933594
285,285,10.0,12018.0,1.0,92.99143981933594
286,286,4.0,8877.0,0.0,93.4578628540039
287,287,3.0,11596.0,0.0,93.4578628540039
288,288,2.0,5027.0,0.0,93.4578628540039
289,289,4.0,5027.0,0.0,93.45502471923828
290,290,5.0,4333.0,0.0,93.45502471923828
291,291,6.0,11544.0,0.0,93.45502471923828
292,292,7.0,6880.0,0.0,93.45502471923828
293,293,8.0,8877.0,0.0,93.45502471923828
294,294,1.0,5576.0,0.0,93.4506378173828
295,295,0.0,11544.0,0.0,93.4506378173828
296,296,4.0,7333.0,0.0,93.4479751586914
297,297,8.0,11716.0,0.0,93.442626953125
298,298,12.0,11604.0,0.0,93.442626953125
299,299,10.0,7340.0,0.0,93.442626953125
300,300,11.0,7510.0,0.0,93.442626953125
301,301,10.0,12018.0,1.0,92.99143981933594
302,302,11.0,4483.0,1.0,92.99143981933594
303,303,9.0,5673.0,1.0,92.99143981933594
304,304,12.0,5238.0,1.0,92.99143981933594
305,305,11.0,6070.0,1.0,92.98697662353516
306,306,12.0,9480.0,1.0,92.98697662353516
307,307,24.0,2697.0,1.0,92.98668670654295
308,308,12.0,9961.0,1.0,92.98516845703124
309,309,11.0,5612.0,1.0,92.98516845703124
310,310,10.0,5238.0,1.0,92.98516845703124
311,311,13.0,7789.0,1.0,92.98516845703124
312,312,9.0,12204.0,0.0,93.442626953125
313,313,10.0,8905.0,0.0,93.44140625
314,314,9.0,2137.0,0.0,93.44140625
315,315,7.0,12204.0,0.0,93.43406677246094
316,316,5.0,7340.0,0.0,93.43406677246094
317,317,6.0,12016.0,0.0,93.43406677246094
318,318,8.0,8905.0,0.0,93.43406677246094
319,319,7.0,4333.0,0.0,93.43067169189452
320,320,8.0,10096.0,0.0,93.43067169189452
321,321,10.0,5576.0,0.0,93.43067169189452
322,322,6.0,5027.0,0.0,93.43067169189452
323,323,9.0,6880.0,0.0,93.43067169189452
324,324,8.0,4900.0,0.0,93.42645263671876
325,325,4.0,4373.0,0.0,93.4122314453125
326,326,5.0,7510.0,0.0,93.4122314453125
327,327,13.0,7789.0,1.0,92.98516845703124
328,328,13.0,10846.0,1.0,92.98180389404295
329,329,32.0,6862.0,1.0,92.98001861572266
330,330,4.0,5238.0,1.0,92.97750854492188
331,331,5.0,8492.0,1.0,92.97750854492188
332,332,7.0,12018.0,1.0,92.97491455078124
333,333,9.0,4483.0,1.0,92.9659194946289
334,334,11.0,9480.0,1.0,92.95556640625
335,335,10.0,10137.0,1.0,92.95556640625
336,336,14.0,5199.0,1.0,92.95384979248048
337,337,15.0,5238.0,1.0,92.95205688476562
338,338,3.0,11714.0,0.0,93.41155242919922
339,339,7.0,4874.0,0.0,93.41155242919922
340,340,6.0,12063.0,0.0,93.41155242919922
341,341,5.0,5248.0,0.0,93.41155242919922
342,342,4.0,7340.0,0.0,93.41155242919922
343,343,8.0,5323.0,0.0,93.41155242919922
344,344,2.0,6236.0,0.0,93.41155242919922
345,345,10.0,11756.0,0.0,93.41155242919922
346,346,11.0,6927.0,0.0,93.41155242919922
347,347,9.0,7126.0,0.0,93.41155242919922
348,348,9.0,4799.0,0.0,93.408203125
349,349,11.0,7126.0,0.0,93.40789031982422
350,350,1.0,12328.0,0.0,93.40054321289062
351,351,0.0,2607.0,0.0,93.40054321289062
352,352,0.0,7510.0,0.0,93.39484405517578
353,353,15.0,5238.0,1.0,92.95205688476562
354,354,12.0,10846.0,1.0,92.9508056640625
355,355,11.0,7490.0,1.0,92.9508056640625
356,356,25.0,10846.0,1.0,92.94933319091795
357,357,13.0,8492.0,1.0,92.93975830078124
358,358,26.0,7490.0,1.0,92.93911743164062
359,359,27.0,12018.0,1.0,92.93911743164062
360,360,28.0,4483.0,1.0,92.93911743164062
361,361,12.0,7789.0,1.0,92.93231964111328
362,362,14.0,11260.0,1.0,92.93143463134766
363,363,15.0,5238.0,1.0,92.92154693603516
364,364,16.0,5323.0,0.0,93.3919448852539
365,365,14.0,7340.0,0.0,93.3919448852539
366,366,17.0,11714.0,0.0,93.3919448852539
367,367,15.0,12016.0,0.0,93.3919448852539
368,368,6.0,12028.0,0.0,93.3918685913086
369,369,0.0,9705.0,0.0,93.3918685913086
370,370,5.0,11871.0,0.0,93.3918685913086
371,371,4.0,11866.0,0.0,93.3918685913086
372,372,3.0,6880.0,0.0,93.3918685913086
373,373,2.0,12003.0,0.0,93.3918685913086
374,374,1.0,8766.0,0.0,93.3918685913086
375,375,1.0,2607.0,0.0,93.3895263671875
376,376,0.0,8982.0,0.0,93.3895263671875
377,377,10.0,7493.0,0.0,93.3717803955078
378,378,11.0,8041.0,0.0,93.3717803955078
379,379,15.0,5238.0,1.0,92.92154693603516
380,380,16.0,622.0,1.0,92.92154693603516
381,381,17.0,5673.0,1.0,92.92154693603516
382,382,14.0,10992.0,1.0,92.92154693603516
383,383,13.0,8492.0,1.0,92.92154693603516
384,384,11.0,7354.0,1.0,92.91877746582033
385,385,28.0,11260.0,1.0,92.91259765625
386,386,7.0,7354.0,1.0,92.90437316894533
387,387,13.0,8492.0,1.0,92.90332794189452
388,388,34.0,5612.0,1.0,92.89696502685548
389,389,10.0,8492.0,1.0,92.89208221435548
390,390,2.0,11800.0,0.0,93.3646469116211
391,391,0.0,4333.0,0.0,93.3646469116211
392,392,1.0,6236.0,0.0,93.3646469116211
393,393,0.0,4900.0,0.0,93.361083984375
394,394,1.0,6641.0,0.0,93.361083984375
395,395,0.0,5376.0,0.0,93.36083984375
396,396,0.0,8877.0,0.0,93.35733032226562
397,397,1.0,5027.0,0.0,93.35733032226562
398,398,5.0,6927.0,0.0,93.35733032226562
399,399,2.0,10892.0,0.0,93.35733032226562
400,400,4.0,12328.0,0.0,93.35733032226562
401,401,3.0,7493.0,0.0,93.35733032226562
402,402,15.0,2111.0,0.0,93.34685516357422
403,403,14.0,4835.0,0.0,93.34685516357422
404,404,13.0,4435.0,0.0,93.34685516357422
405,405,10.0,8492.0,1.0,92.89208221435548
406,406,11.0,11864.0,1.0,92.89208221435548
407,407,9.0,7354.0,1.0,92.8903350830078
408,408,10.0,8904.0,1.0,92.8903350830078
409,409,27.0,6773.0,1.0,92.88912963867188
410,410,14.0,7789.0,1.0,92.88812255859376
411,411,13.0,5673.0,1.0,92.88812255859376
412,412,15.0,7485.0,1.0,92.88300323486328
413,413,15.0,4483.0,1.0,92.8799285888672
414,414,14.0,7490.0,1.0,92.8799285888672
415,415,16.0,11864.0,1.0,92.8799285888672
416,416,12.0,4514.0,0.0,93.34685516357422
417,417,8.0,5872.0,0.0,93.341796875
418,418,7.0,4514.0,0.0,93.341796875
419,419,0.0,4900.0,0.0,93.3341064453125
420,420,1.0,5248.0,0.0,93.3333511352539
421,421,6.0,4874.0,0.0,93.3333511352539
422,422,2.0,7352.0,0.0,93.3333511352539
423,423,3.0,7332.0,0.0,93.3333511352539
424,424,0.0,12112.0,0.0,93.3333511352539
425,425,9.0,11756.0,0.0,93.3333511352539
426,426,8.0,6236.0,0.0,93.3333511352539
427,427,7.0,6641.0,0.0,93.3333511352539
428,428,4.0,12204.0,0.0,93.3333511352539
429,429,5.0,5376.0,0.0,93.3333511352539
430,430,3.0,7352.0,0.0,93.33157348632812
431,431,16.0,11864.0,1.0,92.8799285888672
432,432,17.0,8492.0,1.0,92.8799285888672
433,433,12.0,11864.0,1.0,92.87370300292967
434,434,11.0,5238.0,1.0,92.87370300292967
435,435,22.0,10846.0,1.0,92.87249755859376
436,436,16.0,5199.0,1.0,92.86908721923828
437,437,8.0,2308.0,1.0,92.86383056640624
438,438,17.0,6070.0,1.0,92.86287689208984
439,439,7.0,7490.0,1.0,92.86266326904295
440,440,12.0,5199.0,1.0,92.86266326904295
441,441,11.0,8492.0,1.0,92.86266326904295
442,442,2.0,8905.0,0.0,93.33157348632812
443,443,1.0,4874.0,0.0,93.33157348632812
444,444,0.0,8982.0,0.0,93.33157348632812
445,445,1.0,4900.0,0.0,93.32764434814452
446,446,0.0,1089.0,0.0,93.32764434814452
447,447,4.0,12003.0,0.0,93.32764434814452
448,448,3.0,5376.0,0.0,93.32764434814452
449,449,5.0,11651.0,0.0,93.32764434814452
450,450,2.0,11756.0,0.0,93.32764434814452
451,451,0.0,6991.0,0.0,93.32730102539062
452,452,6.0,2607.0,0.0,93.32730102539062
453,453,1.0,11756.0,0.0,93.32730102539062
454,454,2.0,1089.0,0.0,93.32730102539062
455,455,3.0,11800.0,0.0,93.32730102539062
456,456,4.0,4874.0,0.0,93.32730102539062
457,457,11.0,8492.0,1.0,92.86266326904295
458,458,8.0,11864.0,1.0,92.86266326904295
459,459,10.0,9480.0,1.0,92.86266326904295
460,460,9.0,5238.0,1.0,92.86266326904295
461,461,16.0,1799.0,1.0,92.85995483398438
462,462,17.0,6070.0,1.0,92.85676574707033
463,463,18.0,7485.0,1.0,92.85676574707033
464,464,16.0,6862.0,1.0,92.85676574707033
465,465,19.0,10137.0,1.0,92.8520965576172
466,466,18.0,9480.0,1.0,92.84574127197266
467,467,17.0,6070.0,1.0,92.84574127197266
468,468,5.0,12328.0,0.0,93.32730102539062
469,469,1.0,11714.0,0.0,93.3269500732422
470,470,5.0,12204.0,0.0,93.3269500732422
471,471,3.0,10098.0,0.0,93.3269500732422
472,472,2.0,8982.0,0.0,93.3269500732422
473,473,4.0,7340.0,0.0,93.3269500732422
474,474,18.0,8476.0,0.0,93.32603454589844
475,475,7.0,5376.0,0.0,93.3247299194336
476,476,7.0,11716.0,0.0,93.32360076904295
477,477,6.0,5376.0,0.0,93.32360076904295
478,478,1.0,5376.0,0.0,93.31769561767578
479,479,16.0,5323.0,0.0,93.31562042236328
480,480,12.0,11871.0,0.0,93.3138656616211
481,481,21.0,5027.0,0.0,93.31139373779295
482,482,20.0,11871.0,0.0,93.31139373779295
483,483,17.0,6070.0,1.0,92.84574127197266
484,484,20.0,7354.0,1.0,92.83998107910156
485,485,21.0,8904.0,1.0,92.83998107910156
486,486,8.0,10137.0,1.0,92.8353500366211
487,487,18.0,4483.0,1.0,92.8292999267578
488,488,21.0,4483.0,1.0,92.82913970947266
489,489,17.0,9961.0,1.0,92.82913970947266
490,490,15.0,5673.0,1.0,92.82913970947266
491,491,19.0,11864.0,1.0,92.82913970947266
492,492,20.0,7789.0,1.0,92.82913970947266
493,493,18.0,622.0,1.0,92.82913970947266
494,494,1.0,4900.0,0.0,93.30784606933594
495,495,0.0,5376.0,0.0,93.30784606933594
496,496,0.0,11871.0,0.0,93.30734252929688
497,497,2.0,6641.0,0.0,93.3065185546875
498,498,8.0,90.0,0.0,93.30522918701172
499,499,11.0,5323.0,0.0,93.3031234741211
500,500,10.0,11800.0,0.0,93.3031234741211
501,501,6.0,7340.0,0.0,93.30094909667967
502,502,7.0,8905.0,0.0,93.30094909667967
503,503,0.0,12016.0,0.0,93.30067443847656
504,504,2.0,11716.0,0.0,93.30067443847656
505,505,1.0,12204.0,0.0,93.30067443847656
506,506,0.0,8352.0,0.0,93.29878997802734
507,507,1.0,7510.0,0.0,93.29878997802734
508,508,1.0,2607.0,0.0,93.2960433959961
509,509,18.0,622.0,1.0,92.82913970947266
510,510,16.0,11260.0,1.0,92.82913970947266
511,511,16.0,6773.0,1.0,92.82284545898438
512,512,17.0,7354.0,1.0,92.82284545898438
513,513,18.0,5238.0,1.0,92.81706237792967
514,514,13.0,5199.0,1.0,92.81484985351562
515,515,12.0,7354.0,1.0,92.81484985351562
516,516,17.0,9961.0,1.0,92.80398559570312
517,517,14.0,12018.0,1.0,92.80290222167967
518,518,9.0,7354.0,1.0,92.80242156982422
519,519,8.0,5199.0,1.0,92.80242156982422
520,520,0.0,11714.0,0.0,93.2960433959961
521,521,1.0,10098.0,0.0,93.28917694091795
522,522,2.0,8982.0,0.0,93.28917694091795
523,523,7.0,6880.0,0.0,93.28917694091795
524,524,6.0,10096.0,0.0,93.28917694091795
525,525,3.0,11871.0,0.0,93.28917694091795
526,526,4.0,7126.0,0.0,93.28917694091795
527,527,5.0,7340.0,0.0,93.28917694091795
528,528,6.0,6641.0,0.0,93.2891082763672
529,529,3.0,8905.0,0.0,93.28624725341795
530,530,22.0,5596.0,0.0,93.2845687866211
531,531,18.0,11596.0,0.0,93.2798843383789
532,532,2.0,11756.0,0.0,93.27567291259766
533,533,7.0,11871.0,0.0,93.27017974853516
534,534,5.0,8877.0,0.0,93.27017974853516
535,535,8.0,5199.0,1.0,92.80242156982422
536,536,23.0,6070.0,1.0,92.80020904541016
537,537,22.0,8904.0,1.0,92.80020904541016
538,538,21.0,9480.0,1.0,92.80020904541016
539,539,10.0,7490.0,1.0,92.79093170166016
540,540,23.0,2308.0,1.0,92.78845977783205
541,541,22.0,5129.0,1.0,92.78845977783205
542,542,21.0,5673.0,1.0,92.78845977783205
543,543,20.0,9961.0,1.0,92.78845977783205
544,544,19.0,7789.0,1.0,92.78845977783205
545,545,18.0,8904.0,1.0,92.78845977783205
546,546,4.0,1089.0,0.0,93.27017974853516
547,547,3.0,8905.0,0.0,93.27017974853516
548,548,6.0,6991.0,0.0,93.27017974853516
549,549,0.0,4900.0,0.0,93.2630386352539
550,550,17.0,7126.0,0.0,93.26300811767578
551,551,14.0,12328.0,0.0,93.26300811767578
552,552,11.0,6991.0,0.0,93.26300811767578
553,553,12.0,11756.0,0.0,93.26300811767578
554,554,13.0,10098.0,0.0,93.26300811767578
555,555,16.0,11800.0,0.0,93.26300811767578
556,556,15.0,5248.0,0.0,93.26300811767578
557,557,0.0,12063.0,0.0,93.26197814941406
558,558,3.0,11651.0,0.0,93.26197814941406
