,index,Unnamed: 0,Idx,Gender_bins,Preds
53,53,43.0,11492.0,0.0,91.47637939453124
54,54,44.0,12203.0,0.0,91.41629028320312
55,55,45.0,4858.0,0.0,91.40789794921876
56,56,46.0,2730.0,0.0,91.3473663330078
57,57,47.0,8729.0,0.0,91.32312774658205
58,58,48.0,8883.0,0.0,91.3106460571289
59,59,49.0,8766.0,0.0,91.30341339111328
60,60,50.0,11868.0,0.0,91.24087524414062
61,61,51.0,11321.0,0.0,91.23210144042967
62,62,52.0,2607.0,0.0,91.16419219970705
63,63,54.0,8252.0,0.0,91.11721801757812
64,64,55.0,5480.0,0.0,91.11124420166016
65,65,57.0,10083.0,0.0,91.0566864013672
66,66,58.0,11531.0,0.0,91.04875946044922
67,67,59.0,11161.0,0.0,91.02731323242188
68,68,60.0,11192.0,0.0,90.96951293945312
69,69,61.0,4777.0,0.0,90.9545440673828
70,70,63.0,11255.0,0.0,90.82917022705078
71,71,66.0,5977.0,0.0,90.70638275146484
72,72,67.0,2519.0,0.0,90.6622085571289
73,73,68.0,2817.0,0.0,90.64564514160156
74,74,69.0,11821.0,0.0,90.607421875
75,75,71.0,7237.0,0.0,90.58602142333984
76,76,70.0,6473.0,0.0,90.58602142333984
77,77,72.0,8902.0,0.0,90.58586120605467
78,78,73.0,8303.0,0.0,90.57706451416016
79,79,75.0,11132.0,0.0,90.54924774169922
80,80,91.0,2373.0,1.0,90.3739776611328
81,81,94.0,12256.0,1.0,90.36204528808594
82,82,100.0,11981.0,1.0,90.34190368652344
83,83,102.0,2731.0,1.0,90.31461334228516
84,84,103.0,11244.0,1.0,90.31461334228516
85,85,105.0,5243.0,1.0,90.28224182128906
86,86,111.0,8014.0,1.0,90.19319152832033
87,87,113.0,622.0,1.0,90.18357849121094
88,88,115.0,11514.0,1.0,90.17103576660156
89,89,119.0,11378.0,1.0,90.12081909179688
90,90,120.0,3471.0,1.0,90.11175537109376
91,91,122.0,5775.0,1.0,90.07074737548828
92,92,126.0,7242.0,1.0,90.04158020019531
93,93,128.0,10992.0,1.0,89.99923706054688
94,94,130.0,5198.0,1.0,89.97664642333984
95,95,133.0,6948.0,1.0,89.85948944091797
96,96,134.0,11230.0,1.0,89.8429183959961
97,97,135.0,2613.0,1.0,89.83027648925781
98,98,139.0,11589.0,1.0,89.63583374023438
99,99,141.0,2818.0,1.0,89.6010971069336
100,100,77.0,12327.0,0.0,90.52945709228516
101,101,78.0,9725.0,0.0,90.51721954345705
102,102,79.0,6179.0,0.0,90.51426696777344
103,103,80.0,11196.0,0.0,90.48739624023438
104,104,81.0,7117.0,0.0,90.48739624023438
105,105,82.0,9777.0,0.0,90.48058319091795
106,106,83.0,2071.0,0.0,90.46887969970705
107,107,85.0,9067.0,0.0,90.4290771484375
108,108,87.0,1082.0,0.0,90.40545654296876
109,109,88.0,9834.0,0.0,90.40353393554688
110,110,89.0,4802.0,0.0,90.38777923583984
111,111,90.0,1275.0,0.0,90.3781509399414
112,112,92.0,9099.0,0.0,90.37286376953124
113,113,93.0,7412.0,0.0,90.37122344970705
114,114,95.0,6207.0,0.0,90.3580093383789
115,115,96.0,8298.0,0.0,90.35774230957033
116,116,97.0,11399.0,0.0,90.35774230957033
117,117,98.0,11866.0,0.0,90.34741973876952
118,118,99.0,2774.0,0.0,90.34741973876952
119,119,101.0,4661.0,0.0,90.33643341064452
120,120,104.0,9300.0,0.0,90.29346466064452
121,121,106.0,7563.0,0.0,90.25457000732422
122,122,107.0,4347.0,0.0,90.25457000732422
123,123,108.0,11287.0,0.0,90.25457000732422
124,124,109.0,7046.0,0.0,90.25125122070312
125,125,110.0,379.0,0.0,90.19332122802734
126,126,112.0,9249.0,0.0,90.184814453125
127,127,114.0,118.0,0.0,90.1807632446289
128,128,116.0,6983.0,0.0,90.14779663085938
129,129,117.0,8190.0,0.0,90.1250991821289
130,130,141.0,2818.0,1.0,89.6010971069336
131,131,148.0,7053.0,1.0,89.47538757324219
132,132,153.0,11516.0,1.0,89.43975067138672
133,133,154.0,8859.0,1.0,89.43445587158203
134,134,155.0,5745.0,1.0,89.41118621826172
135,135,156.0,1514.0,1.0,89.40258026123047
136,136,163.0,12004.0,1.0,89.31295013427734
137,137,166.0,5660.0,1.0,89.23347473144531
138,138,167.0,5907.0,1.0,89.23342895507812
139,139,170.0,7605.0,1.0,89.18193817138672
140,140,171.0,5318.0,1.0,89.17825317382812
141,141,176.0,5126.0,1.0,89.13469696044922
142,142,178.0,5035.0,1.0,89.12737274169922
143,143,182.0,11786.0,1.0,89.02133178710938
144,144,192.0,11715.0,1.0,88.8236083984375
145,145,195.0,11171.0,1.0,88.79143524169922
146,146,197.0,6481.0,1.0,88.76700592041016
147,147,198.0,9090.0,1.0,88.75787353515625
148,148,199.0,5530.0,1.0,88.74565887451172
149,149,200.0,5753.0,1.0,88.73268127441406
150,150,118.0,9041.0,0.0,90.12488555908205
151,151,121.0,11265.0,0.0,90.10448455810548
152,152,123.0,8109.0,0.0,90.06542205810547
153,153,124.0,9736.0,0.0,90.05632781982422
154,154,125.0,8016.0,0.0,90.0562973022461
155,155,127.0,4384.0,0.0,90.0159683227539
156,156,129.0,5895.0,0.0,89.99898529052734
157,157,131.0,8444.0,0.0,89.89767456054688
158,158,132.0,6914.0,0.0,89.87128448486328
159,159,136.0,9002.0,0.0,89.7342529296875
160,160,137.0,6145.0,0.0,89.71165466308594
161,161,138.0,11259.0,0.0,89.64078521728516
162,162,140.0,5554.0,0.0,89.61188507080078
163,163,142.0,2075.0,0.0,89.5767593383789
164,164,143.0,11134.0,0.0,89.5643539428711
165,165,144.0,10161.0,0.0,89.5542221069336
166,166,145.0,2648.0,0.0,89.5522689819336
167,167,146.0,8349.0,0.0,89.54885864257812
168,168,147.0,8097.0,0.0,89.53638458251953
169,169,149.0,12346.0,0.0,89.4730224609375
170,170,150.0,6912.0,0.0,89.4664535522461
171,171,151.0,11393.0,0.0,89.45805358886719
172,172,152.0,8566.0,0.0,89.45518493652344
173,173,157.0,8041.0,0.0,89.3768539428711
174,174,158.0,11220.0,0.0,89.37425994873047
175,175,159.0,10648.0,0.0,89.36483001708984
176,176,160.0,949.0,0.0,89.36035919189453
177,177,161.0,10171.0,0.0,89.32235717773438
178,178,162.0,10090.0,0.0,89.31503295898438
179,179,164.0,245.0,0.0,89.30408477783203
180,180,200.0,5753.0,1.0,88.73268127441406
181,181,202.0,8023.0,1.0,88.69548797607422
182,182,204.0,6058.0,1.0,88.61014556884766
183,183,206.0,6070.0,1.0,88.60267639160156
184,184,207.0,5168.0,1.0,88.59039306640625
185,185,208.0,11298.0,1.0,88.5811767578125
186,186,211.0,8496.0,1.0,88.54290771484375
187,187,214.0,5501.0,1.0,88.52735900878906
188,188,216.0,8927.0,1.0,88.48529052734375
189,189,219.0,11880.0,1.0,88.40707397460938
190,190,220.0,2113.0,1.0,88.40058898925781
191,191,221.0,4981.0,1.0,88.39488220214844
192,192,222.0,4752.0,1.0,88.39198303222656
193,193,228.0,2543.0,1.0,88.33247375488281
194,194,231.0,1213.0,1.0,88.31974029541016
195,195,233.0,9376.0,1.0,88.27086639404297
196,196,234.0,7051.0,1.0,88.26852416992188
197,197,240.0,4816.0,1.0,88.22313690185547
198,198,243.0,6067.0,1.0,88.1960220336914
199,199,244.0,4126.0,1.0,88.19358825683594
200,200,165.0,5901.0,0.0,89.2400131225586
201,201,169.0,11115.0,0.0,89.20635223388672
202,202,168.0,7516.0,0.0,89.20635223388672
203,203,172.0,2263.0,0.0,89.15841674804688
204,204,173.0,11228.0,0.0,89.15576171875
205,205,174.0,11197.0,0.0,89.14690399169922
206,206,175.0,1425.0,0.0,89.14360809326172
207,207,177.0,12239.0,0.0,89.1283187866211
208,208,179.0,579.0,0.0,89.10365295410156
209,209,180.0,1215.0,0.0,89.10189056396484
210,210,181.0,125.0,0.0,89.08329010009766
211,211,183.0,6287.0,0.0,88.95812225341797
212,212,184.0,12148.0,0.0,88.95482635498047
213,213,185.0,4358.0,0.0,88.90373229980469
214,214,186.0,9009.0,0.0,88.88876342773438
215,215,187.0,8598.0,0.0,88.8853759765625
216,216,188.0,6605.0,0.0,88.87309265136719
217,217,189.0,12377.0,0.0,88.86524963378906
218,218,190.0,32.0,0.0,88.84391784667969
219,219,191.0,11475.0,0.0,88.82710266113281
220,220,193.0,6163.0,0.0,88.80071258544922
221,221,194.0,8009.0,0.0,88.79259490966797
222,222,196.0,7648.0,0.0,88.7825698852539
223,223,201.0,8839.0,0.0,88.71773529052734
224,224,203.0,7099.0,0.0,88.66358947753906
225,225,205.0,7460.0,0.0,88.60443878173828
226,226,209.0,10649.0,0.0,88.56067657470703
227,227,210.0,11397.0,0.0,88.55734252929688
228,228,212.0,2528.0,0.0,88.53878021240234
229,229,213.0,6377.0,0.0,88.53675842285156
230,230,244.0,4126.0,1.0,88.19358825683594
231,231,248.0,11362.0,1.0,88.1073989868164
232,232,249.0,1145.0,1.0,88.10629272460938
233,233,250.0,11377.0,1.0,88.10427856445312
234,234,253.0,8046.0,1.0,88.08650970458984
235,235,254.0,5419.0,1.0,88.07940673828125
236,236,256.0,10031.0,1.0,88.05301666259766
237,237,258.0,6138.0,1.0,88.03954315185547
238,238,259.0,2106.0,1.0,87.99320220947266
239,239,265.0,2933.0,1.0,87.89586639404297
240,240,266.0,4942.0,1.0,87.88770294189453
241,241,269.0,4345.0,1.0,87.8525619506836
242,242,272.0,11130.0,1.0,87.81818389892578
243,243,275.0,9624.0,1.0,87.77611541748047
244,244,278.0,3270.0,1.0,87.74446868896484
245,245,281.0,9944.0,1.0,87.6982650756836
246,246,287.0,4287.0,1.0,87.66825866699219
247,247,291.0,7985.0,1.0,87.60903930664062
248,248,294.0,5242.0,1.0,87.5815658569336
249,249,297.0,5231.0,1.0,87.55037689208984
250,250,215.0,12111.0,0.0,88.49384307861328
251,251,217.0,10617.0,0.0,88.46942138671875
252,252,218.0,11824.0,0.0,88.40872955322266
253,253,223.0,11743.0,0.0,88.38692474365234
254,254,224.0,144.0,0.0,88.3663101196289
255,255,225.0,5586.0,0.0,88.35645294189453
256,256,226.0,2365.0,0.0,88.35433197021484
257,257,227.0,11476.0,0.0,88.33609771728516
258,258,229.0,5560.0,0.0,88.3258285522461
259,259,230.0,9115.0,0.0,88.3254623413086
260,260,232.0,9847.0,0.0,88.31515502929688
261,261,235.0,3803.0,0.0,88.24542999267578
262,262,236.0,11566.0,0.0,88.239990234375
263,263,237.0,9737.0,0.0,88.23482513427734
264,264,238.0,4499.0,0.0,88.23070526123047
265,265,239.0,10046.0,0.0,88.22835540771484
266,266,241.0,2272.0,0.0,88.21265411376953
267,267,242.0,2004.0,0.0,88.206787109375
268,268,245.0,150.0,0.0,88.16846466064453
269,269,246.0,4402.0,0.0,88.15502166748047
270,270,247.0,5942.0,0.0,88.11907196044922
271,271,251.0,11675.0,0.0,88.10404205322266
272,272,252.0,121.0,0.0,88.0968017578125
273,273,255.0,9045.0,0.0,88.06556701660156
274,274,257.0,9551.0,0.0,88.04055786132812
275,275,260.0,4799.0,0.0,87.99015808105469
276,276,261.0,3910.0,0.0,87.95545196533203
277,277,262.0,10266.0,0.0,87.95414733886719
278,278,263.0,6693.0,0.0,87.94837188720703
279,279,264.0,11867.0,0.0,87.90048217773438
280,280,297.0,5231.0,1.0,87.55037689208984
281,281,299.0,5470.0,1.0,87.51495361328125
282,282,300.0,1640.0,1.0,87.51241302490234
283,283,302.0,5062.0,1.0,87.476318359375
284,284,311.0,9703.0,1.0,87.32109832763672
285,285,312.0,10754.0,1.0,87.31328582763672
286,286,313.0,4542.0,1.0,87.30052947998047
287,287,314.0,11837.0,1.0,87.29732513427734
288,288,315.0,5303.0,1.0,87.29536437988281
289,289,316.0,2270.0,1.0,87.29180145263672
290,290,318.0,8649.0,1.0,87.28079986572266
291,291,319.0,6952.0,1.0,87.2616958618164
292,292,320.0,8734.0,1.0,87.2569351196289
293,293,321.0,12138.0,1.0,87.2548599243164
294,294,323.0,5316.0,1.0,87.2444076538086
295,295,325.0,1785.0,1.0,87.23291778564453
296,296,326.0,7836.0,1.0,87.22099304199219
297,297,327.0,7796.0,1.0,87.21498107910156
298,298,330.0,11221.0,1.0,87.18446350097656
299,299,331.0,9972.0,1.0,87.1514663696289
300,300,267.0,2975.0,0.0,87.88721466064453
301,301,268.0,12193.0,0.0,87.8829574584961
302,302,270.0,5375.0,0.0,87.85107421875
303,303,271.0,9549.0,0.0,87.82427978515625
304,304,273.0,4634.0,0.0,87.81642150878906
305,305,274.0,9772.0,0.0,87.78759002685547
306,306,276.0,6224.0,0.0,87.76457214355469
307,307,277.0,3431.0,0.0,87.75216674804688
308,308,279.0,4304.0,0.0,87.73839569091797
309,309,280.0,6923.0,0.0,87.70162200927734
310,310,282.0,9708.0,0.0,87.69651794433594
311,311,283.0,8225.0,0.0,87.69495391845703
312,312,284.0,11366.0,0.0,87.69155883789062
313,313,285.0,7693.0,0.0,87.67916870117188
314,314,286.0,11451.0,0.0,87.67242431640625
315,315,288.0,11448.0,0.0,87.63799285888672
316,316,289.0,10079.0,0.0,87.62113952636719
317,317,290.0,3081.0,0.0,87.61380004882812
318,318,292.0,11947.0,0.0,87.60614776611328
319,319,293.0,9432.0,0.0,87.59050750732422
320,320,295.0,11893.0,0.0,87.57524871826172
321,321,296.0,3157.0,0.0,87.57524871826172
322,322,298.0,11468.0,0.0,87.52666473388672
323,323,301.0,4344.0,0.0,87.49925994873047
324,324,303.0,4445.0,0.0,87.44712829589844
325,325,304.0,2782.0,0.0,87.43871307373047
326,326,305.0,7815.0,0.0,87.41650390625
327,327,306.0,5120.0,0.0,87.40814208984375
328,328,307.0,1832.0,0.0,87.38118743896484
329,329,308.0,5521.0,0.0,87.36089324951172
330,330,331.0,9972.0,1.0,87.1514663696289
331,331,333.0,4389.0,1.0,87.09268188476562
332,332,337.0,9538.0,1.0,87.05934143066406
333,333,340.0,11263.0,1.0,87.01945495605469
334,334,341.0,11422.0,1.0,87.00508880615234
335,335,342.0,1118.0,1.0,86.98975372314453
336,336,343.0,2734.0,1.0,86.97088623046875
337,337,345.0,11179.0,1.0,86.9555435180664
338,338,348.0,4700.0,1.0,86.9372329711914
339,339,350.0,11704.0,1.0,86.89280700683594
340,340,353.0,9031.0,1.0,86.8687973022461
341,341,355.0,5063.0,1.0,86.83238983154297
342,342,356.0,8560.0,1.0,86.8321533203125
343,343,357.0,5135.0,1.0,86.82194519042969
344,344,358.0,9353.0,1.0,86.80789184570312
345,345,359.0,11527.0,1.0,86.77893829345703
346,346,360.0,6476.0,1.0,86.77497863769531
347,347,361.0,772.0,1.0,86.76239776611328
348,348,364.0,2940.0,1.0,86.73600006103516
349,349,368.0,296.0,1.0,86.61874389648438
350,350,309.0,378.0,0.0,87.35981750488281
351,351,310.0,4127.0,0.0,87.3489761352539
352,352,317.0,11406.0,0.0,87.28813171386719
353,353,322.0,6699.0,0.0,87.24771118164062
354,354,324.0,2892.0,0.0,87.2437744140625
355,355,328.0,8329.0,0.0,87.20685577392578
356,356,329.0,11350.0,0.0,87.19041442871094
357,357,332.0,11240.0,0.0,87.12040710449219
358,358,334.0,565.0,0.0,87.07852935791016
359,359,335.0,4482.0,0.0,87.07659149169922
360,360,336.0,11181.0,0.0,87.07659149169922
361,361,338.0,11833.0,0.0,87.03909301757812
362,362,339.0,6918.0,0.0,87.02226257324219
363,363,344.0,46.0,0.0,86.96222686767578
364,364,346.0,6913.0,0.0,86.95349884033203
365,365,347.0,9217.0,0.0,86.95318603515625
366,366,349.0,5905.0,0.0,86.93153381347656
367,367,351.0,7019.0,0.0,86.88896179199219
368,368,352.0,11889.0,0.0,86.88825225830078
369,369,354.0,2729.0,0.0,86.86310577392578
370,370,362.0,11798.0,0.0,86.75973510742188
371,371,363.0,10498.0,0.0,86.74219512939453
372,372,365.0,5797.0,0.0,86.70726776123047
373,373,366.0,37.0,0.0,86.70626831054688
374,374,367.0,11245.0,0.0,86.67239379882812
375,375,368.0,296.0,1.0,86.61874389648438
376,376,369.0,2839.0,0.0,86.59870910644531
377,377,370.0,4436.0,0.0,86.59817504882812
378,378,371.0,3311.0,1.0,86.5936050415039
379,379,372.0,1170.0,0.0,86.57778930664062
380,380,373.0,3170.0,0.0,86.5093994140625
381,381,374.0,7064.0,0.0,86.47954559326172
382,382,376.0,5525.0,1.0,86.44412994384766
383,383,379.0,11231.0,1.0,86.42901611328125
384,384,380.0,3429.0,1.0,86.4146499633789
385,385,382.0,7867.0,1.0,86.3741455078125
386,386,390.0,8967.0,1.0,86.3134765625
387,387,391.0,2177.0,1.0,86.3001708984375
388,388,397.0,9423.0,1.0,86.2701187133789
389,389,398.0,4269.0,1.0,86.24674224853516
390,390,401.0,7072.0,1.0,86.22115325927734
391,391,402.0,4266.0,1.0,86.16301727294922
392,392,403.0,2411.0,1.0,86.13189697265625
393,393,404.0,8174.0,1.0,86.10668182373047
394,394,408.0,1220.0,1.0,86.04254913330078
395,395,411.0,4148.0,1.0,86.01569366455078
396,396,412.0,12342.0,1.0,86.00436401367188
397,397,413.0,2821.0,1.0,85.97017669677734
398,398,416.0,1753.0,1.0,85.95590209960938
399,399,418.0,3923.0,1.0,85.95037078857422
400,400,375.0,578.0,0.0,86.46429443359375
401,401,377.0,9770.0,0.0,86.44409942626953
402,402,378.0,3501.0,0.0,86.43160247802734
403,403,381.0,90.0,0.0,86.37503051757812
404,404,383.0,11281.0,0.0,86.37136840820312
405,405,384.0,12146.0,0.0,86.3618392944336
406,406,385.0,6631.0,0.0,86.34173583984375
407,407,386.0,7770.0,0.0,86.33917236328125
408,408,387.0,7620.0,0.0,86.32704162597656
409,409,388.0,4477.0,0.0,86.32379150390625
410,410,389.0,8965.0,0.0,86.31956481933594
411,411,392.0,12202.0,0.0,86.29566955566406
412,412,393.0,11647.0,0.0,86.2813949584961
413,413,394.0,4399.0,0.0,86.27999114990234
414,414,395.0,11253.0,0.0,86.2779312133789
415,415,396.0,6581.0,0.0,86.2745590209961
416,416,399.0,7349.0,0.0,86.23772430419922
417,417,400.0,272.0,0.0,86.2294921875
418,418,405.0,10693.0,0.0,86.08686828613281
419,419,406.0,8485.0,0.0,86.07927703857422
420,420,407.0,6953.0,0.0,86.07514953613281
421,421,409.0,10241.0,0.0,86.029541015625
422,422,410.0,8563.0,0.0,86.0172119140625
423,423,414.0,9642.0,0.0,85.9633560180664
424,424,415.0,12385.0,0.0,85.96072387695312
425,425,417.0,4413.0,0.0,85.95525360107422
426,426,418.0,3923.0,1.0,85.95037078857422
427,427,419.0,10356.0,1.0,85.94831848144531
428,428,420.0,6436.0,1.0,85.94741821289062
429,429,421.0,11648.0,0.0,85.93601989746094
430,430,422.0,12333.0,1.0,85.9332275390625
431,431,423.0,422.0,1.0,85.87601470947266
432,432,424.0,11699.0,0.0,85.85930633544922
433,433,425.0,9764.0,0.0,85.82923889160156
434,434,426.0,7483.0,0.0,85.80936431884766
435,435,428.0,11417.0,1.0,85.78254699707031
436,436,429.0,5438.0,1.0,85.78254699707031
437,437,431.0,11424.0,1.0,85.74149322509766
438,438,434.0,8024.0,1.0,85.64751434326172
439,439,435.0,7876.0,1.0,85.61125183105469
440,440,439.0,5510.0,1.0,85.58133697509766
441,441,440.0,7901.0,1.0,85.56440734863281
442,442,444.0,7624.0,1.0,85.5202407836914
443,443,445.0,9141.0,1.0,85.51502227783203
444,444,446.0,3381.0,1.0,85.4957046508789
445,445,447.0,5805.0,1.0,85.4701156616211
446,446,449.0,11508.0,1.0,85.45015716552734
447,447,451.0,7501.0,1.0,85.37091064453125
448,448,456.0,10281.0,1.0,85.3193130493164
449,449,461.0,6549.0,1.0,85.22899627685547
450,270,427.0,4423.0,0.0,85.79849243164062
451,271,430.0,8326.0,0.0,85.77316284179688
452,272,432.0,6576.0,0.0,85.68699645996094
453,273,433.0,7121.0,0.0,85.65577697753906
454,274,436.0,4379.0,0.0,85.59446716308594
455,275,437.0,4463.0,0.0,85.5879135131836
456,276,438.0,7821.0,0.0,85.58265686035156
457,277,441.0,7733.0,0.0,85.53961944580078
458,278,442.0,12017.0,0.0,85.53340911865234
459,279,443.0,9033.0,0.0,85.52291107177734
460,280,448.0,10705.0,0.0,85.45257568359375
461,281,450.0,4770.0,0.0,85.43798828125
462,282,452.0,11775.0,0.0,85.36334991455078
463,283,453.0,850.0,0.0,85.35968017578125
464,284,454.0,989.0,0.0,85.35626983642578
465,285,455.0,11167.0,0.0,85.34872436523438
466,286,457.0,9815.0,0.0,85.29812622070312
467,287,458.0,4400.0,0.0,85.29660034179688
468,288,459.0,2740.0,0.0,85.26604461669922
469,289,460.0,8480.0,0.0,85.2637939453125
470,171,461.0,6549.0,1.0,85.22899627685547
471,172,462.0,10672.0,1.0,85.2279052734375
472,290,463.0,11892.0,0.0,85.21924591064453
473,291,464.0,8692.0,0.0,85.20419311523438
474,292,465.0,6764.0,0.0,85.1992416381836
475,293,466.0,1242.0,0.0,85.1912841796875
476,173,467.0,11895.0,1.0,85.16831970214844
477,294,468.0,10463.0,0.0,85.16200256347656
478,295,469.0,3239.0,0.0,85.15618133544922
479,174,470.0,11554.0,1.0,85.15340423583984
480,296,471.0,11203.0,0.0,85.15233612060547
481,297,472.0,5927.0,0.0,85.14116668701172
482,175,473.0,3379.0,1.0,85.12615966796875
483,298,474.0,4813.0,0.0,85.10900115966797
484,299,475.0,8610.0,0.0,85.0422134399414
485,176,476.0,8984.0,1.0,85.02936553955078
486,177,477.0,488.0,1.0,85.02609252929688
487,178,489.0,11387.0,1.0,84.948486328125
488,179,492.0,12255.0,1.0,84.93793487548828
489,180,493.0,11912.0,1.0,84.89649963378906
490,181,495.0,11460.0,1.0,84.86698150634766
491,182,496.0,9422.0,1.0,84.85848999023438
492,183,497.0,10972.0,1.0,84.8470458984375
493,184,501.0,238.0,1.0,84.82901763916016
494,185,508.0,2838.0,1.0,84.72900390625
495,186,509.0,11355.0,1.0,84.71955871582031
496,187,515.0,8439.0,1.0,84.62232208251953
497,188,524.0,8570.0,1.0,84.48983764648438
498,189,527.0,2267.0,1.0,84.45071411132812
499,190,528.0,4401.0,1.0,84.43907165527344
